offset,IA,IB,IC,IN,VA,VB,VC,VN
14970,-5628561,-5616211,-5627261,-5625961,-22454425,-22472230,-22458614,-22302557
14971,-5616211,-5604510,-5615561,-5613611,-22405198,-22424051,-22410435,-22255425
14972,-5605160,-5593460,-5604510,-5603210,-22367493,-22384251,-22371683,-22217720
14973,-5585660,-5573959,-5584360,-5583060,-22284752,-22301509,-22288941,-22136026
14974,-5560309,-5548608,-5559009,-5557709,-22187347,-22204105,-22191536,-22038621
14975,-5541458,-5529758,-5540808,-5538858,-22112984,-22130789,-22117173,-21965306
14976,-5509607,-5497256,-5508307,-5506357,-21983111,-21999869,-21987300,-21835433
14977,-5484906,-5473206,-5483606,-5482306,-21885706,-21902464,-21889896,-21739075
14978,-5445255,-5433554,-5443954,-5442654,-21727554,-21743265,-21731744,-21580923
14979,-5416003,-5404303,-5414703,-5413403,-21610250,-21627007,-21614439,-21464666
14980,-5368552,-5356851,-5367252,-5365952,-21420677,-21437435,-21425914,-21277188
14981,-5334100,-5322400,-5332800,-5331500,-21281377,-21298135,-21285567,-21137889
14982,-5278848,-5267148,-5277548,-5276248,-21064573,-21080284,-21068763,-20922132
14983,-5239847,-5228146,-5238547,-5237247,-20908516,-20925274,-20912706,-20768169
14984,-5177444,-5165744,-5176144,-5174844,-20660291,-20677049,-20665528,-20520992
14985,-5133243,-5121542,-5131943,-5130643,-20483287,-20500044,-20488523,-20345035
14986,-5063040,-5051340,-5061740,-5060440,-20206783,-20222493,-20210972,-20069578
14987,-4988937,-4977887,-4987637,-4986337,-19909331,-19925042,-19915616,-19776316
14988,-4937585,-4926535,-4936285,-4934985,-19705096,-19720806,-19710332,-19573128
14989,-4856982,-4845932,-4855682,-4854382,-19383555,-19399265,-19388792,-19253682
14990,-4800430,-4790030,-4799780,-4798480,-19158372,-19173035,-19162561,-19029546
14991,-4713327,-4702277,-4712027,-4711377,-18808552,-18823216,-18813789,-18682869
14992,-4652225,-4642474,-4651575,-4650275,-18567659,-18582322,-18572896,-18444070
14993,-4557971,-4548221,-4557321,-4556021,-18192703,-18206319,-18196892,-18070161
14994,-4492969,-4483218,-4492319,-4491019,-17936099,-17949715,-17940288,-17813557
14995,-4392865,-4383765,-4392215,-4390915,-17532864,-17546480,-17537053,-17414512
14996,-4323962,-4314862,-4323312,-4322012,-17259502,-17273118,-17263691,-17142197
14997,-4217359,-4208908,-4216708,-4215408,-16833225,-16845793,-16837415,-16720110
14998,-4107504,-4097754,-4106204,-4105554,-16393332,-16405901,-16397522,-16283359
14999,-4032102,-4023001,-4031452,-4030151,-16093787,-16105308,-16097976,-15984861
15000,-3916397,-3907297,-3915097,-3915097,-15631899,-15643420,-15636089,-15526116
15001,-3837094,-3829294,-3836444,-3835794,-15318738,-15330259,-15322927,-15215049
15002,-3716190,-3707089,-3714890,-3714890,-14831714,-14843235,-14835903,-14732214
15003,-3633637,-3625186,-3631687,-3631687,-14503889,-14515410,-14509126,-14406484
15004,-3506882,-3498432,-3505582,-3506232,-14003249,-14013723,-14007439,-13908986
15005,-3421079,-3413278,-3419779,-3419779,-13658667,-13669140,-13663903,-13567546
15006,-3289774,-3282623,-3289124,-3289124,-13134985,-13144411,-13140222,-13045959
15007,-3200720,-3192920,-3199420,-3200070,-12777834,-12787260,-12783071,-12690903
15008,-3064865,-3057715,-3064215,-3064215,-12238442,-12247868,-12242631,-12155700
15009,-2927060,-2919910,-2925760,-2926410,-11686481,-11695908,-11691718,-11607929
15010,-2834107,-2826956,-2832157,-2832807,-11314667,-11323046,-11318857,-11238210
15011,-2691101,-2684601,-2689801,-2690451,-10745949,-10754328,-10750138,-10673681
15012,-2594898,-2588397,-2593598,-2594248,-10362614,-10370993,-10366803,-10292441
15013,-2449292,-2442792,-2447992,-2448642,-9780280,-9788659,-9784469,-9714296
15014,-2351139,-2344638,-2349839,-2350489,-9387519,-9394850,-9391708,-9323630
15015,-2200983,-2195783,-2200333,-2200333,-8792616,-8799948,-8796806,-8732917
15016,-2100879,-2095029,-2099579,-2100229,-8390429,-8396713,-8393571,-8332824
15017,-1948774,-1943573,-1947473,-1948123,-7782958,-7790289,-7787147,-7729542
15018,-1846070,-1840869,-1844120,-1845420,-7372391,-7378676,-7375534,-7321071
15019,-1690714,-1686814,-1690064,-1690064,-6756542,-6762826,-6760731,-6709410
15020,-1586710,-1582160,-1585410,-1586060,-6340739,-6347023,-6344928,-6297797
15021,-1429404,-1425504,-1428104,-1429404,-5711273,-5717557,-5716510,-5672521
15022,-1270798,-1267548,-1269498,-1270148,-5079713,-5084950,-5083902,-5044103
15023,-1164844,-1160944,-1163544,-1164194,-4656578,-4661815,-4661815,-4625157
15024,-1004938,-1001688,-1002988,-1004288,-4015592,-4020829,-4021876,-3988360
15025,-897034,-893784,-895084,-896384,-3587220,-3591410,-3592457,-3563131
15026,-735828,-733228,-734528,-735178,-2945186,-2949376,-2951471,-2925286
15027,-627924,-625324,-626624,-627274,-2512625,-2516815,-2518909,-2495867
15028,-465418,-462818,-463468,-465418,-1864307,-1867449,-1869544,-1850692
15029,-356864,-354914,-354914,-356214,-1427557,-1430699,-1431746,-1417083
15030,-193708,-192408,-192408,-193708,-781334,-784476,-786570,-776097
15031,-85154,-83854,-83854,-85154,-344583,-346678,-349820,-341441
15032,78652,79302,79952,78002,306877,304782,301640,305830
15033,241809,242459,243109,240509,956242,955195,951005,951005
15034,350363,350363,351663,349063,1389851,1387756,1384614,1380424
15035,513519,512869,514819,512219,2041311,2040263,2036074,2027695
15036,621423,620773,622723,620123,2472824,2472824,2467588,2457114
15037,782629,782629,784579,781979,3116953,3116953,3111716,3096006
15038,890533,889883,891833,889233,3548467,3548467,3543230,3525425
15039,1051739,1050439,1053039,1050439,4190500,4190500,4185264,4163269
15040,1158343,1157693,1159643,1157043,4616777,4617825,4611541,4586404
15041,1317599,1315649,1318899,1315649,5250432,5251480,5245195,5214822
15042,1423553,1421603,1424853,1422253,5671472,5672520,5666236,5634815
15043,1580209,1578909,1582159,1578909,6300938,6301985,6294654,6259043
15044,1736215,1734264,1737515,1734914,6920977,6923072,6915740,6874893
15045,1839568,1836968,1840868,1837618,7332591,7334685,7326307,7283365
15046,1993624,1990374,1994924,1991674,7947393,7949488,7941109,7893977
15047,2094378,2091778,2096328,2093078,8351675,8354817,8345391,8296165
15048,2245184,2241933,2246484,2243234,8951815,8954957,8945530,8892115
15049,2344637,2341387,2346587,2343337,9348765,9352955,9343528,9286971
15050,2492193,2488293,2493493,2490243,9940526,9943668,9934241,9874542
15051,2589046,2585146,2590347,2587096,10324908,10329097,10319671,10256829
15052,2733352,2728802,2734652,2730752,10899910,10904100,10893626,10827642
15053,2828255,2823705,2829556,2825655,11279056,11284293,11272772,11203646
15054,2968011,2963461,2969961,2965411,11837301,11842538,11831017,11759796
15055,3059664,3054464,3061614,3057064,12207020,12212257,12200736,12125326
15056,3195519,3190319,3196819,3192269,12747459,12752696,12741175,12661576
15057,3328774,3323574,3330724,3326174,13279520,13285804,13273236,13190494
15058,3415877,3410027,3417828,3413277,13627245,13633529,13620961,13537171
15059,3544582,3538732,3545882,3541332,14139405,14145690,14133121,14045143
15060,3627785,3621935,3629735,3625185,14475609,14481893,14468278,14379252
15061,3751940,3745440,3753890,3749340,14969965,14977296,14963680,14869418
15062,3831893,3826043,3833843,3829293,15291505,15298837,15285221,15188864
15063,3950197,3943697,3952148,3947597,15762819,15770150,15755487,15657035
15064,4026900,4019750,4028850,4023650,16068649,16075980,16061317,15962865
15065,4139355,4132204,4141305,4136104,16520062,16527394,16512731,16409042
15066,4212807,4206307,4214757,4209557,16810182,16818561,16802851,16698114
15067,4320061,4312261,4321361,4316161,17236459,17244838,17230175,17121249
15068,4422765,4414965,4424715,4419515,17650168,17658546,17643883,17532863
15069,4489718,4481267,4491018,4486468,17916198,17924577,17908866,17796798
15070,4586571,4578121,4587871,4582671,18303722,18313149,18296391,18182228
15071,4649624,4641173,4650924,4645724,18548805,18558232,18541474,18425216
15072,4739327,4730877,4741277,4736077,18914335,18923761,18907004,18788652
15073,4797829,4788729,4799129,4793929,19146850,19156276,19139518,19019072
15074,4881682,4871932,4882982,4877782,19478864,19488290,19471533,19347944
15075,4934334,4925234,4936284,4931084,19692526,19701952,19685195,19560558
15076,5011687,5002587,5012987,5007787,20001498,20010925,19993120,19867436
15077,5060439,5051339,5061739,5056539,20199450,20208876,20191071,20063293
15078,5130642,5120891,5131942,5126742,20474907,20484333,20466528,20337702
15079,5195644,5186544,5196944,5192394,20736748,20747221,20729416,20598496
15080,5237246,5227495,5238546,5233346,20902231,20912705,20894899,20763979
15081,5295748,5285998,5296398,5291848,21137888,21148361,21129509,20996494
15082,5331499,5321749,5332799,5327599,21282424,21291850,21274045,21139982
15083,5382201,5372451,5383501,5378951,21486660,21496086,21478281,21343171
15084,5414052,5403652,5415352,5410152,21609201,21619675,21600822,21464665
15085,5456954,5447204,5458254,5453054,21785158,21795632,21776779,21638527
15086,5482955,5473205,5484255,5479705,21890942,21901416,21882563,21744311
15087,5518706,5508306,5520006,5514806,22033383,22043857,22025005,21886753
15088,5539507,5529757,5541457,5536257,22117172,22127646,22108794,21969494
15089,5568758,5557708,5570058,5563558,22229240,22239714,22220861,22080515
15090,5591509,5581759,5593459,5588259,22322456,22333977,22314077,22173730
15091,5604509,5594109,5606460,5600609,22375871,22387392,22367492,22226098
15092,5620110,5609710,5621410,5616210,22437666,22449187,22429287,22286845
15093,5627260,5616860,5629210,5624010,22468039,22478513,22458613,22317219
15094,5635061,5624660,5636361,5631160,22500507,22510981,22491081,22347592
15095,5637661,5627260,5638961,5633761,22509934,22520407,22500507,22358066
15096,5637011,5626610,5638961,5633111,22507839,22519360,22498413,22357019
15097,5634411,5624010,5635711,5630510,22499460,22508886,22490034,22346545
15098,5625960,5616210,5627910,5622060,22466992,22477465,22457566,22315124
15099,5618160,5607760,5620110,5614260,22435571,22446045,22426145,22283703
15100,5602559,5591509,5603859,5598009,22369587,22379013,22360161,22218767
15101,5588909,5578508,5590859,5585009,22316172,22326645,22307793,22166399
15102,5565508,5554458,5566808,5560308,22222956,22233430,22213530,22073183
15103,5535607,5525857,5537557,5531707,22108794,22118220,22098320,21960068
15104,5514156,5504406,5516106,5510256,22021862,22032336,22012436,21874184
15105,5478405,5468004,5479705,5474505,21880468,21890942,21871042,21732790
15106,5451104,5441353,5453054,5447854,21773637,21785158,21765258,21627006
15107,5407552,5397802,5409502,5404302,21598728,21608154,21589301,21453144
15108,5376351,5365951,5377651,5372451,21469902,21480376,21461523,21326413
15109,5324999,5315249,5326299,5321099,21266713,21277187,21258334,21124272
15110,5287948,5278197,5289898,5284697,21121130,21130556,21111704,20978688
15111,5229445,5219695,5230745,5225545,20883378,20893852,20873952,20743032
15112,5187844,5178744,5189794,5184594,20722084,20731511,20713706,20582785
15113,5121541,5112441,5123491,5118291,20455007,20464433,20446628,20317802
15114,5051339,5041588,5051989,5047439,20176408,20185834,20166982,20039203
15115,5001937,4992187,5003237,4998037,19978456,19987883,19970078,19844394
15116,4924584,4914834,4925884,4920684,19668437,19677863,19660058,19536469
15117,4870632,4861532,4871932,4866732,19454775,19464201,19446396,19322807
15118,4786129,4777678,4788079,4782229,19119618,19127997,19111240,18990793
15119,4728277,4719826,4729577,4724376,18887104,18895483,18878725,18760373
15120,4637273,4628173,4638573,4632723,18522621,18531000,18514242,18397985
15121,4573571,4565771,4575521,4570321,18275444,18283822,18267065,18151855
15122,4476717,4468267,4478017,4472817,17886872,17894203,17877445,17765378
15123,4409115,4401314,4411065,4405865,17619794,17627126,17610368,17500395
15124,4305761,4297961,4307711,4302511,17207133,17214464,17198754,17089828
15125,4198507,4191357,4201107,4195907,16778761,16785045,16769335,16664599
15126,4125054,4117904,4127004,4121804,16488642,16494926,16479215,16376574
15127,4011300,4004800,4013900,4008700,16036181,16043512,16027802,15928302
15128,3935247,3928097,3936547,3931997,15728256,15734540,15719877,15620377
15129,3816292,3809792,3818243,3813692,15255895,15261132,15247516,15152206
15130,3735689,3729839,3737640,3733089,14930165,14935402,14921786,14828571
15131,3611535,3605685,3613485,3608935,14438951,14445236,14431620,14341547
15132,3527682,3521831,3529632,3525082,14101700,14106937,14094369,14006390
15133,3398977,3393777,3400927,3396377,13588492,13592682,13581161,13496324
15134,3311874,3306673,3313174,3309273,13239720,13244957,13233436,13150694
15135,3177969,3172768,3179269,3175368,12707660,12712896,12701375,12620729
15136,3086965,3082415,3088915,3085015,12347367,12351556,12341082,12264625
15137,2949810,2945260,2951760,2947860,11798548,11801690,11791217,11717901
15138,2809405,2805505,2811355,2807455,11238209,11242398,11231925,11161751
15139,2713851,2709951,2715801,2711901,10856969,10860111,10850684,10783653
15140,2570196,2566296,2572146,2568246,10283013,10286155,10275682,10212840
15141,2472692,2469442,2474642,2471392,9896536,9899678,9890252,9829505
15142,2325137,2321886,2327087,2323837,9306871,9307918,9299539,9242982
15143,2225033,2221783,2226983,2223083,8907825,8908873,8900494,8847078
15144,2074227,2071627,2076177,2072927,8308733,8309781,8301402,8252176
15145,1973473,1970223,1974773,1971523,7901309,7902356,7892930,7846846
15146,1818768,1816168,1820718,1817468,7287554,7288601,7280223,7238328
15147,1715414,1713464,1717364,1714114,6876988,6876988,6869656,6829856
15148,1559408,1558108,1561358,1558108,6253806,6253806,6246475,6210864
15149,1402102,1400802,1404052,1401452,5624341,5623294,5615962,5584541
15150,1296148,1294848,1298098,1294848,5203301,5203301,5194922,5167691
15151,1136892,1136242,1139492,1135592,4568599,4567551,4561267,4536130
15152,1030938,1029638,1032238,1029638,4142322,4141274,4134990,4114043
15153,869082,868432,871032,867782,3498193,3498193,3491909,3474104
15154,761828,761178,763778,760528,3069822,3068774,3062490,3047827
15155,599972,599972,601922,599322,2421504,2419409,2415220,2404746
15156,492068,492068,494018,490768,1989990,1987895,1983706,1975327
15157,328912,329562,330212,328262,1338530,1336435,1333293,1329104
15158,220358,221008,222308,219708,905969,902827,899685,898637
15159,57202,57852,59152,56552,256604,252414,250319,253461
15160,-105954,-105304,-104654,-106604,-397999,-401141,-404283,-395904
15161,-215159,-213859,-213208,-215159,-830560,-833702,-836844,-825323
15162,-377665,-376365,-376365,-378315,-1482020,-1485162,-1487257,-1472593
15163,-486869,-484919,-485569,-486869,-1915628,-1919818,-1921912,-1903060
15164,-648725,-646775,-647425,-649375,-2563946,-2569183,-2571278,-2548236
15165,-756629,-754679,-755329,-756629,-2994412,-2998602,-3000697,-2973465
15166,-917835,-915235,-916535,-917835,-3636446,-3641683,-3642730,-3613404
15167,-1025739,-1022489,-1024439,-1025739,-4066913,-4072149,-4072149,-4039681
15168,-1185645,-1182395,-1183695,-1185645,-4705804,-4712088,-4712088,-4674383
15169,-1291599,-1288349,-1290299,-1291599,-5126844,-5133129,-5133129,-5093329
15170,-1450205,-1446305,-1448905,-1450205,-5760499,-5767831,-5766783,-5722794
15171,-1554859,-1550959,-1553559,-1554859,-6178397,-6185729,-6184681,-6137550
15172,-1710865,-1706964,-1709565,-1710865,-6800531,-6808910,-6807863,-6756542
15173,-1866220,-1861670,-1864920,-1865570,-7419523,-7427902,-7425807,-7370297
15174,-1968274,-1963724,-1966974,-1967624,-7829042,-7837421,-7835326,-7776674
15175,-2119730,-2115180,-2119080,-2119730,-8436513,-8444892,-8442797,-8381002
15176,-2219834,-2215283,-2219184,-2219834,-8837653,-8846032,-8843937,-8777953
15177,-2369339,-2364139,-2368689,-2369339,-9431508,-9441982,-9438839,-9369714
15178,-2468143,-2462293,-2466843,-2466843,-9824269,-9834743,-9830553,-9759333
15179,-2613098,-2607248,-2612448,-2612448,-10404509,-10414982,-10410793,-10335383
15180,-2709302,-2702802,-2708002,-2708002,-10789938,-10800412,-10795175,-10717670
15181,-2851007,-2845157,-2850357,-2850357,-11355515,-11367036,-11361799,-11280104
15182,-2944611,-2938111,-2943961,-2943961,-11728376,-11739897,-11734660,-11649824
15183,-3082416,-3075266,-3081766,-3081766,-12280336,-12291857,-12286621,-12198642
15184,-3217621,-3210471,-3216971,-3216971,-12817634,-12830202,-12823918,-12732797
15185,-3306674,-3299524,-3306024,-3306024,-13173737,-13186306,-13180022,-13086806
15186,-3437979,-3430179,-3436679,-3436679,-13696372,-13708940,-13702656,-13605251
15187,-3523132,-3515332,-3522482,-3522482,-14037812,-14051428,-14044096,-13944597
15188,-3649237,-3640787,-3647937,-3647937,-14540547,-14554162,-14546831,-14444189
15189,-3731790,-3723340,-3731140,-3730490,-14869419,-14883034,-14874656,-14769919
15190,-3852695,-3844245,-3851395,-3850745,-15355395,-15369011,-15360632,-15252754
15191,-3931348,-3922897,-3930048,-3929398,-15668557,-15682173,-15673794,-15562773
15192,-4046402,-4037302,-4045102,-4044452,-16127302,-16140918,-16132539,-16018376
15193,-4121155,-4112055,-4119855,-4119205,-16425801,-16441511,-16432085,-16316875
