offset,IA,IB,IC,IN,VA,VB,VC,VN
3902,-170307,-168357,-168357,-170957,-4811588,-4817872,-4817872,-4780167
3903,-176157,-174857,-174857,-177457,-4996971,-5002208,-5002208,-4963456
3904,-180707,-179407,-178757,-181357,-5117418,-5123702,-5122655,-5082855
3905,-186557,-185257,-185257,-187858,-5294423,-5300707,-5300707,-5258812
3906,-190458,-189158,-189158,-191758,-5408585,-5414869,-5413822,-5371927
3907,-196308,-195008,-195658,-197608,-5578258,-5584542,-5584542,-5541600
3908,-202158,-200858,-200858,-203458,-5742694,-5750026,-5748978,-5704989
3909,-206058,-204758,-204758,-207358,-5850572,-5857904,-5856857,-5812867
3910,-211908,-210608,-210608,-212558,-6007677,-6015009,-6012914,-5966830
3911,-215159,-213859,-213859,-216459,-6109271,-6116603,-6115555,-6069471
3912,-220359,-219059,-219059,-221009,-6256949,-6264281,-6263234,-6216102
3913,-223609,-222309,-222309,-224909,-6352260,-6359591,-6358544,-6310365
3914,-228159,-227509,-227509,-229459,-6491559,-6499938,-6497843,-6448617
3915,-232059,-230759,-230759,-232059,-6582679,-6588964,-6587916,-6538690
3916,-236609,-234659,-234659,-237259,-6713600,-6720931,-6718837,-6668563
3917,-239859,-237909,-237909,-239859,-6798436,-6804721,-6803673,-6752352
3918,-244410,-242460,-242460,-244410,-6917836,-6924120,-6923073,-6870704
3919,-247010,-245060,-244410,-247010,-6995341,-7001625,-7000577,-6947162
3920,-250260,-248960,-248310,-250910,-7106361,-7113693,-7111598,-7058182
3921,-254160,-252210,-252210,-254160,-7213192,-7219476,-7217382,-7163966
3922,-256110,-254810,-254810,-256760,-7280224,-7286508,-7284413,-7229950
3923,-260010,-258060,-258060,-260010,-7373439,-7380770,-7378676,-7323165
3924,-261960,-260010,-260010,-261960,-7433139,-7439423,-7437328,-7381818
3925,-265210,-263260,-263260,-265210,-7520070,-7527401,-7524259,-7466654
3926,-266510,-265210,-265210,-267161,-7572438,-7579769,-7577675,-7520070
3927,-269111,-267161,-267811,-269761,-7646801,-7654132,-7650990,-7594433
3928,-270411,-269111,-269111,-271061,-7691837,-7699169,-7697074,-7639469
3929,-273011,-271711,-271711,-273661,-7755727,-7763058,-7760963,-7703358
3930,-274311,-273011,-273011,-274961,-7792384,-7800763,-7798668,-7741063
3931,-276261,-274961,-274961,-276261,-7846847,-7855226,-7853131,-7794479
3932,-277561,-276261,-276261,-277561,-7891884,-7900263,-7898168,-7839516
3933,-278211,-276911,-277561,-278861,-7919115,-7927494,-7924352,-7865700
3934,-279511,-278211,-278861,-280161,-7952631,-7961010,-7958915,-7899215
3935,-280811,-279511,-278861,-280811,-7972531,-7981957,-7978815,-7920163
3936,-281461,-280161,-279511,-282111,-7996620,-8004999,-8002904,-7943205
3937,-281461,-280161,-280161,-282111,-8010236,-8017567,-8015473,-7955773
3938,-282111,-280811,-280811,-282761,-8021757,-8030136,-8028041,-7968341
3939,-282761,-280811,-280811,-283411,-8026994,-8035373,-8033278,-7973578
3940,-282111,-280811,-280811,-283411,-8028041,-8036420,-8034325,-7974625
3941,-282111,-280811,-280161,-283411,-8024899,-8033278,-8031183,-7970436
3942,-282111,-280811,-280161,-282761,-8015473,-8022804,-8020709,-7961010
3943,-281461,-279511,-279511,-282111,-7998715,-8007094,-8004999,-7945299
3944,-280811,-279511,-278861,-282111,-7985099,-7991383,-7990336,-7929589
3945,-280161,-278211,-278211,-280811,-7955773,-7964152,-7962057,-7902357
3946,-279511,-277561,-277561,-280161,-7934826,-7943205,-7941110,-7881410
3947,-278211,-276261,-276261,-278861,-7896073,-7903405,-7901310,-7841610
3948,-276911,-274961,-275611,-277561,-7865700,-7874079,-7871984,-7812284
3949,-274961,-273011,-273661,-275611,-7816474,-7824852,-7822758,-7763058
3950,-273661,-272361,-272361,-274311,-7779816,-7787147,-7785053,-7726400
3951,-271711,-270411,-270411,-272361,-7718021,-7726400,-7724306,-7665653
3952,-270411,-268461,-268461,-270411,-7676127,-7683458,-7681364,-7622711
3953,-267811,-265860,-265860,-267811,-7602811,-7611190,-7609096,-7551491
3954,-264560,-263260,-263260,-265210,-7526354,-7533685,-7531591,-7475033
3955,-263260,-261960,-261310,-263260,-7468749,-7477128,-7476080,-7418475
3956,-260010,-258060,-258060,-260010,-7379723,-7387055,-7386007,-7329450
3957,-257410,-256110,-256110,-258060,-7318976,-7326308,-7324213,-7269750
3958,-254160,-252860,-252210,-254160,-7220524,-7227855,-7225761,-7171298
3959,-252210,-250260,-250260,-252210,-7151398,-7158729,-7156635,-7102172
3960,-247660,-246360,-246360,-248310,-7042472,-7049804,-7047709,-6994293
3961,-245060,-243760,-243760,-245710,-6968109,-6974393,-6972299,-6919931
3962,-241160,-239859,-239209,-241810,-6848710,-6854994,-6853947,-6801578
3963,-237909,-236609,-236609,-238559,-6768063,-6773300,-6773300,-6719884
3964,-234009,-232059,-232059,-234659,-6637142,-6642379,-6641332,-6591058
3965,-230759,-229459,-228809,-231409,-6550211,-6556495,-6555448,-6505175
3966,-225559,-224259,-224259,-226209,-6411959,-6418243,-6418243,-6369017
3967,-221009,-219059,-219059,-221009,-6271613,-6277897,-6276849,-6229718
3968,-217109,-215809,-215809,-217759,-6173160,-6179445,-6178397,-6131266
3969,-211908,-210608,-210608,-212558,-6021293,-6027577,-6026530,-5981493
3970,-208658,-206708,-206708,-208658,-5916556,-5921793,-5921793,-5876757
3971,-202808,-201508,-201508,-202808,-5756310,-5762594,-5762594,-5717557
3972,-198908,-197608,-197608,-198908,-5648431,-5654716,-5653668,-5610726
3973,-193058,-191758,-191758,-193708,-5480853,-5487137,-5487137,-5444195
3974,-189158,-187858,-187858,-189158,-5366691,-5371927,-5372975,-5331080
3975,-183307,-181357,-181357,-183307,-5190734,-5195970,-5195970,-5156171
3976,-178757,-177457,-177457,-178757,-5071334,-5076571,-5077618,-5037818
3977,-172257,-170957,-170307,-172257,-4889093,-4894330,-4894330,-4855577
3978,-165757,-164457,-164457,-166407,-4702662,-4707899,-4708946,-4671241
3979,-161857,-159906,-159906,-161857,-4578026,-4583263,-4583263,-4546605
3980,-154706,-153406,-153406,-155356,-4383216,-4387406,-4388453,-4353890
3981,-150156,-148856,-148206,-150806,-4253343,-4257533,-4258580,-4222970
3982,-143656,-141706,-141706,-143656,-4053297,-4057486,-4058534,-4025018
3983,-139106,-136506,-137156,-139106,-3919234,-3924471,-3924471,-3893050
3984,-131955,-130005,-130005,-131955,-3713951,-3718141,-3719188,-3687767
3985,-126755,-124805,-124805,-126755,-3577794,-3581983,-3583031,-3552657
3986,-119605,-117655,-117655,-119605,-3367274,-3371463,-3371463,-3344232
3987,-114405,-112455,-112455,-115055,-3224832,-3229022,-3230069,-3202838
3988,-106604,-105304,-105304,-107255,-3013265,-3016407,-3017454,-2991270
3989,-98804,-97504,-97504,-99454,-2794366,-2797508,-2798556,-2774466
3990,-93604,-92304,-92304,-94904,-2648783,-2652972,-2654019,-2630977
3991,-85804,-84504,-84504,-87104,-2426742,-2430931,-2433026,-2409984
3992,-80604,-79953,-79303,-81254,-2280111,-2283253,-2285347,-2264400
3993,-72803,-72153,-71503,-74103,-2055975,-2059117,-2061212,-2042359
3994,-67603,-66953,-66303,-68253,-1905155,-1908297,-1911439,-1892586
3995,-59153,-59153,-57853,-61103,-1678924,-1682066,-1684161,-1667403
3996,-53953,-53953,-53302,-55253,-1527056,-1531246,-1534388,-1517630
3997,-46152,-45502,-44852,-47452,-1295589,-1298731,-1301873,-1287210
3998,-40302,-40302,-39002,-42252,-1142674,-1145816,-1150006,-1136390
3999,-32502,-31852,-31202,-33802,-912254,-915396,-919586,-907017
4000,-24701,-23401,-23401,-26001,-680787,-682881,-687071,-676597
4001,-18851,-18851,-18201,-20801,-526824,-528919,-533108,-523682
4002,-11051,-10401,-9751,-12351,-293262,-295357,-299546,-292215
4003,-5201,-4551,-3901,-7151,-139300,-141395,-145584,-138252
4004,3250,3900,4550,1950,93215,91120,86931,93215
4005,9100,9100,9750,7150,248225,246130,242988,247177
4006,16900,17550,18200,15600,481787,478645,475502,478645
4007,22100,22750,23400,20800,634702,632607,629465,630512
4008,29901,31201,31201,29251,867216,865122,860932,860932
4009,35101,36401,37051,34451,1021179,1019084,1014895,1013847
4010,43551,44201,44851,42901,1251599,1249504,1245315,1243220
4011,48751,50051,50701,48101,1404514,1402419,1398230,1395088
4012,57202,57852,58502,55902,1632839,1631792,1627602,1622365
4013,65002,65652,66302,63702,1859070,1856975,1852785,1846501
4014,70202,70852,71502,68902,2008843,2007795,2002558,1995227
4015,78002,78652,79302,76702,2235073,2232978,2228789,2219363
4016,83203,83203,84503,81903,2384846,2382751,2378562,2368088
4017,90353,91653,92303,89703,2603745,2603745,2597461,2585940
4018,96203,96203,96853,94903,2750376,2749328,2744092,2731523
4019,103353,104003,104653,102053,2967180,2966133,2960896,2946233
4020,108554,109204,109854,107254,3111716,3110669,3105432,3090769
4021,115704,117004,117654,115054,3325378,3324331,3319094,3302336
4022,120904,121554,122204,120254,3464678,3464678,3458393,3441636
4023,128054,129354,130004,127404,3675198,3674150,3668914,3649014
4024,135205,136505,137155,134555,3879434,3879434,3873149,3853249
4025,139755,141055,141705,139105,4015591,4015591,4008259,3988359
4026,146905,148205,148205,146255,4214590,4214590,4207258,4185264
4027,151455,152105,153405,150805,4345510,4345510,4339226,4315137
4028,158605,159255,159905,157955,4540320,4540320,4534036,4508899
4029,163156,163806,164456,162506,4666003,4667051,4659719,4633535
4030,169656,170306,170956,168356,4854529,4855576,4848245,4821013
4031,174206,174856,175506,172906,4978118,4978118,4971834,4943555
4032,180056,180706,181356,179406,5157217,5157217,5150933,5121607
4033,184606,184606,185906,183306,5276616,5277664,5270332,5241006
4034,190457,191107,191757,189157,5448384,5449431,5443147,5411726
4035,196307,196957,198257,195657,5618057,5620152,5611773,5580352
4036,200207,200857,201507,198907,5728030,5730125,5721746,5689278
4037,206057,206057,207357,204757,5888277,5889324,5881992,5848477
4038,209957,209957,210607,208657,5994060,5996155,5987776,5952166
4039,215158,215158,216458,213858,6145928,6148023,6140691,6105081
4040,218408,218408,219708,217108,6246475,6247522,6240191,6204580
4041,223608,223608,224908,222308,6388916,6389964,6382632,6345974
4042,226858,226858,228158,225558,6481084,6483179,6474800,6438142
4043,231408,232058,232708,230758,6616194,6618289,6609910,6572205
4044,234658,234658,235308,233358,6703125,6705220,6696841,6658089
4045,238558,239208,240509,237908,6829856,6831951,6823572,6783772
4046,243109,243759,244409,241809,6949256,6950303,6941924,6901077
4047,245709,246359,247009,244409,7025713,7027808,7019429,6978582
4048,249609,249609,250909,248309,7137781,7138828,7131497,7089602
4049,251559,252859,253509,250909,7206907,7209002,7199576,7157681
4050,255459,256109,256759,254159,7306407,7307454,7299075,7256133
4051,257409,258709,258709,256759,7371343,7373438,7364012,7321070
4052,260659,261309,262609,259359,7460369,7461416,7453037,7409048
4053,262609,263259,264559,261309,7517974,7519021,7510642,7464558
4054,265209,265859,267160,264559,7596526,7598621,7589195,7544158
4055,267160,267810,268460,266509,7646800,7648894,7640516,7594432
4056,269760,270410,271710,268460,7715926,7716973,7708594,7662510
4057,271060,271710,273010,270410,7756773,7758868,7749441,7704405
4058,273010,273660,274960,272360,7815425,7817520,7809141,7762010
4059,274960,274960,276260,273660,7867793,7868841,7860462,7813330
4060,276260,276260,277560,274960,7897120,7899214,7889788,7843704
4061,277560,278210,279510,276260,7939014,7941109,7931683,7884551
4062,278210,278860,280160,277560,7961009,7963103,7953677,7906546
4063,278860,279510,280810,278210,7990335,7992430,7983003,7935872
4064,279510,280160,281460,278860,8007093,8009187,7999761,7952630
4065,280160,280810,282110,279510,8024898,8026993,8017566,7970435
4066,280810,280810,282110,279510,8033277,8036419,8026993,7978814
4067,281460,281460,282760,280160,8040608,8042703,8033277,7986145
4068,280810,281460,282760,280160,8040608,8043750,8034324,7986145
4069,280810,280810,282760,279510,8037466,8039561,8030135,7983003
4070,280160,280810,282110,279510,8026993,8030135,8020708,7973577
4071,280160,280810,282110,278860,8014424,8017566,8008140,7961009
4072,279510,280160,280810,278210,7993477,7995572,7986145,7939014
4073,278860,278860,280160,277560,7975672,7978814,7968340,7921209
4074,277560,278210,279510,276260,7941109,7944251,7934825,7887693
4075,276910,276910,278210,275610,7915972,7918067,7909688,7862557
4076,275610,275610,276910,274310,7870935,7873030,7863604,7818567
4077,273660,274310,275610,273010,7838467,7841609,7832183,7785052
4078,272360,273010,273660,271060,7784004,7786099,7776673,7730589
4079,271060,271710,272360,269760,7744205,7746299,7736873,7691836
4080,268460,269110,269760,267160,7676126,7678221,7668794,7623758
4081,265859,266509,267160,264559,7603858,7607000,7597574,7552537
4082,263909,264559,265209,262609,7552537,7554632,7546253,7501216
4083,260659,261959,261959,260009,7468748,7471890,7462464,7418474
4084,258709,259359,260009,257409,7409048,7411143,7402764,7358775
4085,255459,256109,256759,254809,7316880,7318975,7310596,7267654
4086,252859,253509,254159,252209,7249849,7251944,7243565,7201670
4087,249609,250259,250909,248959,7147207,7150349,7141971,7100076
4088,247009,247659,248309,246359,7074939,7077034,7068655,7027808
4089,243109,243759,244409,242459,6961824,6963919,6954492,6914693
4090,240509,241159,241809,239208,6882224,6884319,6875940,6836140
4091,235958,236608,237258,235308,6758636,6760730,6752351,6712552
4092,231408,232058,232708,230758,6629810,6630857,6623526,6584773
4093,228158,229458,229458,227508,6539737,6541831,6534500,6495747
4094,222958,224258,224908,222308,6401485,6403579,6396248,6358543
4095,220358,221008,221658,219708,6308269,6309317,6301985,6265327
4096,214508,215808,216458,213858,6160591,6162686,6155354,6118697
4097,211257,212557,213207,210607,6060044,6062139,6053760,6019197
4098,206057,206707,207357,205407,5905034,5907129,5898750,5865235
4099,202157,202807,204107,201507,5798203,5799251,5791919,5758403
4100,196307,197607,198257,195657,5633767,5634815,5628530,5595015
4101,192407,193707,193707,191757,5522747,5523794,5516463,5483994
4102,186556,187207,187857,185256,5352026,5353074,5345742,5315369
4103,182656,183306,183956,181356,5234722,5234722,5226343,5197017
4104,176156,176806,178106,175506,5055623,5056670,5049338,5021060
4105,169656,170306,171606,169006,4873381,4874429,4867097,4839866
4106,165106,165756,166406,164456,4748745,4749793,4742461,4716277
4107,158605,159255,159905,157955,4559172,4559172,4551841,4526704
4108,154055,154705,155355,153405,4428252,4429299,4421968,4397878
4109,146905,148205,148855,146905,4234490,4235537,4228206,4205164
4110,142355,143655,144305,141705,4101475,4101475,4095190,4072148
4111,135855,136505,137155,134555,3900381,3901428,3894097,3873149
4112,130654,131954,132604,130004,3763176,3764224,3757939,3736992
4113,123504,124804,125454,122854,3555798,3555798,3549514,3530662
4114,118304,119604,120254,117654,3415452,3415452,3409167,3392410
4115,111154,111804,113104,110504,3203884,3203884,3197600,3181890
4116,103353,104653,105303,102703,2990222,2989175,2982890,2968227
4117,98153,99453,100753,97503,2843591,2843591,2838354,2823691
4118,91003,92303,92953,90353,2625740,2625740,2619455,2606887
4119,85153,87103,87753,85153,2478061,2477014,2471777,2460256
4120,78002,78652,79952,77352,2257068,2254973,2249736,2240310
4121,72802,74102,74752,72152,2106247,2105200,2099963,2090537
4122,65002,66302,66952,64352,1882112,1880017,1875827,1868496
4123,59802,60452,61752,59152,1731291,1730244,1725007,1718723
4124,52001,52651,53301,50701,1502966,1500871,1496682,1490398
4125,46801,47451,48101,45501,1350051,1347956,1342719,1339577
4126,38351,39651,39651,37701,1120678,1118584,1114394,1112299
4127,30551,31201,31851,29901,888164,886069,881879,881879
4128,24700,26000,26650,24050,734201,732107,727917,728964
4129,16900,17550,18200,16250,501687,498544,494355,497497
4130,11050,12350,13000,10400,347724,345629,341440,344582
4131,3250,3900,4550,2600,114162,112067,108925,113115
4132,-2601,-1951,-1301,-3901,-40848,-43990,-47132,-41895
4133,-11051,-10401,-9751,-11701,-273362,-276504,-279647,-271268
4134,-16251,-15601,-14951,-17551,-428372,-431514,-433609,-425230
4135,-24701,-24051,-23401,-26001,-659839,-664029,-666124,-655650
4136,-30552,-29252,-28602,-31202,-814849,-817991,-821133,-810660
4137,-38352,-37052,-37052,-39002,-1045269,-1049459,-1051553,-1038985
4138,-46802,-45502,-44852,-47452,-1275689,-1278831,-1281973,-1267310
4139,-51352,-50052,-50702,-52652,-1427557,-1431746,-1433841,-1418131
4140,-59803,-58503,-58503,-60453,-1655882,-1661119,-1663214,-1646456
4141,-65003,-63703,-63703,-66303,-1807750,-1811939,-1814034,-1796229
4142,-72803,-71503,-71503,-73453,-2032933,-2037122,-2040264,-2020365
4143,-78003,-76703,-76703,-79303,-2181658,-2186895,-2188990,-2168043
4144,-85804,-84504,-84504,-86454,-2406842,-2411031,-2412078,-2391131
4145,-91004,-89704,-89704,-91654,-2553472,-2557662,-2559757,-2537762
4146,-98154,-97504,-97504,-99454,-2772371,-2776561,-2778656,-2754566
4147,-103354,-102704,-102704,-104654,-2916908,-2921097,-2923192,-2897008
4148,-111155,-109855,-109855,-111805,-3133712,-3138949,-3139996,-3113812
4149,-116355,-115055,-115055,-117005,-3273011,-3278248,-3279295,-3252064
4150,-124155,-122205,-122205,-124155,-3486673,-3491910,-3492957,-3464679
4151,-131305,-130005,-129355,-131305,-3694051,-3698241,-3700335,-3668915
